"","id","trait","question","responseOptions","p1","p2","p3","p4"
"1509",2509,NA,NA,NA,3,-0.0776923663422589,0.25,1
"1510",2510,NA,NA,NA,3,0.15813624080359,0.25,1
"1511",2511,NA,NA,NA,0.577063324977984,-0.0533648262924691,0.25,1
"1512",2512,NA,NA,NA,2.91423637493428,-0.120164697681136,0.25,1
"1513",2513,NA,NA,NA,2.08014699952114,0.173021222773849,0.25,1
"1514",2514,NA,NA,NA,3,0.279234991798641,0.25,1
"1515",2515,NA,NA,NA,0.134890512222054,4,0.25,1
"1516",2516,NA,NA,NA,2.22630288324167,0.0595286115736889,0.25,1
"1517",2517,NA,NA,NA,2.83382970906009,-0.286901228764633,0.25,1
"1518",2518,NA,NA,NA,1,0,0.25,1
"1519",2519,NA,NA,NA,3,1.40171772728292,0.25,1
"1520",2520,NA,NA,NA,3,4,0.25,1
"1521",2521,NA,NA,NA,3,-0.271833560528637,0.25,1
"1522",2522,NA,NA,NA,1,0,0.25,1
"1523",2523,NA,NA,NA,1,0,0.25,1
"1524",2524,NA,NA,NA,2.06633712017439,0.472197672614251,0.25,1
"1525",2525,NA,NA,NA,2.93550360874066,-0.0732215249907352,0.25,1
"1526",2526,NA,NA,NA,3,0.254037503329183,0.25,1
"1527",2527,NA,NA,NA,2.51200750577676,0.176788445679633,0.25,1
"1528",2528,NA,NA,NA,0.0597889110627544,4,0.25,1
"1529",2529,NA,NA,NA,2.59576177089531,1.59629403641049,0.25,1
"1530",2530,NA,NA,NA,2.95569058225131,-0.805457791510982,0.25,1
"1531",2531,NA,NA,NA,0.76684817191287,-1.26759237168632,0.25,1
"1532",2532,NA,NA,NA,2.33601157520896,0.435516440289023,0.25,1
"1533",2533,NA,NA,NA,3,-0.148578240399608,0.25,1
"1534",2534,NA,NA,NA,3,-0.761513267475039,0.25,1
"1535",2535,NA,NA,NA,3,0.89502315198371,0.25,1
"1536",2536,NA,NA,NA,1.79642157383291,-0.42141619683083,0.25,1
"1537",2537,NA,NA,NA,3,-0.49738404589508,0.25,1
"1538",2538,NA,NA,NA,1.67838896009775,0.287257161578056,0.25,1
"1539",2539,NA,NA,NA,0.781044355456592,-1.22937223395905,0.25,1
"1540",2540,NA,NA,NA,3,0.742205400448907,0.25,1
"1541",2541,NA,NA,NA,3,0.402473722365012,0.25,1
"1542",2542,NA,NA,NA,3,1.59913665086685,0.25,1
"1543",2543,NA,NA,NA,3,-0.350354936790891,0.25,1
"1544",2544,NA,NA,NA,2.23657079328279,-0.998213301448819,0.25,1
"1545",2545,NA,NA,NA,1.69622282256381,0.322740757489797,0.25,1
"1546",2546,NA,NA,NA,1.1277017600748,-0.228714165562526,0.25,1
"1547",2547,NA,NA,NA,0.083131805513933,1.35727539655181,0.25,1
"1548",2548,NA,NA,NA,3,-0.0429773305823132,0.25,1
"1549",2549,NA,NA,NA,1.94161478100665,0.108541958947839,0.25,1
"1550",2550,NA,NA,NA,3,-0.313666969419944,0.25,1
"1551",2551,NA,NA,NA,1.48198175155844,-0.894000209396168,0.25,1
"1552",2552,NA,NA,NA,1,0,0.25,1
"1553",2553,NA,NA,NA,1,0,0.25,1
"1554",2554,NA,NA,NA,1,0,0.25,1
"1555",2555,NA,NA,NA,1,0,0.25,1
"1556",2556,NA,NA,NA,1,0,0.25,1
"1557",2557,NA,NA,NA,1,0,0.25,1
"1558",2558,NA,NA,NA,1,0,0.25,1
"1559",2559,NA,NA,NA,1,0,0.25,1
"1560",2560,NA,NA,NA,1,0,0.25,1
"1561",2561,NA,NA,NA,1,0,0.25,1
"1562",2562,NA,NA,NA,1,0,0.25,1
"1563",2563,NA,NA,NA,1,0,0.25,1
"1564",2564,NA,NA,NA,1,0,0.25,1
"1565",2565,NA,NA,NA,1,0,0.25,1
"1566",2566,NA,NA,NA,1,0,0.25,1
"1567",2567,NA,NA,NA,1,0,0.25,1
"1568",2568,NA,NA,NA,1,0,0.25,1
"1569",2569,NA,NA,NA,1,0,0.25,1
"1570",2570,NA,NA,NA,1,0,0.25,1
"1571",2571,NA,NA,NA,1,0,0.25,1
"1572",2572,NA,NA,NA,1,0,0.25,1
"1573",2573,NA,NA,NA,1,0,0.25,1
"1574",2574,NA,NA,NA,1,0,0.25,1
"1575",2575,NA,NA,NA,1,0,0.25,1
"1576",2576,NA,NA,NA,1,0,0.25,1
"1577",2577,NA,NA,NA,1,0,0.25,1
"1578",2578,NA,NA,NA,1,0,0.25,1
"1579",2579,NA,NA,NA,1,0,0.25,1
"1580",2580,NA,NA,NA,1,0,0.25,1
"1581",2581,NA,NA,NA,1,0,0.25,1
"1582",2582,NA,NA,NA,1,0,0.25,1
"1583",2583,NA,NA,NA,1,0,0.25,1
"1584",2584,NA,NA,NA,1,0,0.25,1
"1585",2585,NA,NA,NA,1,0,0.25,1
"1586",2586,NA,NA,NA,1,0,0.25,1
"1587",2587,NA,NA,NA,1,0,0.25,1
"1588",2588,NA,NA,NA,1,0,0.25,1
"1589",2589,NA,NA,NA,1,0,0.25,1
"1590",2590,NA,NA,NA,1,0,0.25,1
"1591",2591,NA,NA,NA,1,0,0.25,1
"1592",2592,NA,NA,NA,1,0,0.25,1
"1593",2593,NA,NA,NA,1,0,0.25,1
"1594",2594,NA,NA,NA,1,0,0.25,1
"1595",2595,NA,NA,NA,1,0,0.25,1
"1596",2596,NA,NA,NA,1,0,0.25,1
"1597",2597,NA,NA,NA,1,0,0.25,1
"1598",2598,NA,NA,NA,1,0,0.25,1
"1599",2599,NA,NA,NA,1,0,0.25,1
"1600",2600,NA,NA,NA,1,0,0.25,1
"1601",2601,NA,NA,NA,1,0,0.25,1
"1602",2602,NA,NA,NA,1,0,0.25,1
"1603",2603,NA,NA,NA,1,0,0.25,1
"1604",2604,NA,NA,NA,1,0,0.25,1
"1605",2605,NA,NA,NA,1,0,0.25,1
"1606",2606,NA,NA,NA,1,0,0.25,1
"1607",2607,NA,NA,NA,1,0,0.25,1
"1608",2608,NA,NA,NA,1,0,0.25,1
"1609",2609,NA,NA,NA,1,0,0.25,1
"1610",2610,NA,NA,NA,1,0,0.25,1
"1611",2611,NA,NA,NA,1,0,0.25,1
"1612",2612,NA,NA,NA,1,0,0.25,1
"1613",2613,NA,NA,NA,1,0,0.25,1
"1614",2614,NA,NA,NA,1,0,0.25,1
"1615",2615,NA,NA,NA,1,0,0.25,1
"1616",2616,NA,NA,NA,1,0,0.25,1
"1617",2617,NA,NA,NA,1,0,0.25,1
"1618",2618,NA,NA,NA,1,0,0.25,1
"1619",2619,NA,NA,NA,1,0,0.25,1
"1620",2620,NA,NA,NA,1,0,0.25,1
"1621",2621,NA,NA,NA,1,0,0.25,1
"1622",2622,NA,NA,NA,1,0,0.25,1
"1623",2623,NA,NA,NA,1,0,0.25,1
"1624",2624,NA,NA,NA,1,0,0.25,1
"1625",2625,NA,NA,NA,1,0,0.25,1
"1626",2626,NA,NA,NA,1,0,0.25,1
"1627",2627,NA,NA,NA,1,0,0.25,1
"1628",2628,NA,NA,NA,1,0,0.25,1
"1629",2629,NA,NA,NA,1,0,0.25,1
"1630",2630,NA,NA,NA,1,0,0.25,1
"1631",2631,NA,NA,NA,1,0,0.25,1
"1632",2632,NA,NA,NA,1,0,0.25,1
"1633",2633,NA,NA,NA,1,0,0.25,1
"1634",2634,NA,NA,NA,1,0,0.25,1
"1635",2635,NA,NA,NA,1,0,0.25,1
"1636",2636,NA,NA,NA,1,0,0.25,1
"1637",2637,NA,NA,NA,1,0,0.25,1
"1638",2638,NA,NA,NA,1,0,0.25,1
"1639",2639,NA,NA,NA,1,0,0.25,1
"1640",2640,NA,NA,NA,1,0,0.25,1
"1641",2641,NA,NA,NA,1,0,0.25,1
"1642",2642,NA,NA,NA,1,0,0.25,1
"1643",2643,NA,NA,NA,1,0,0.25,1
"1644",2644,NA,NA,NA,1,0,0.25,1
"1645",2645,NA,NA,NA,1,0,0.25,1
"1646",2646,NA,NA,NA,1,0,0.25,1
"1647",2647,NA,NA,NA,1,0,0.25,1
"1648",2648,NA,NA,NA,1,0,0.25,1
"1649",2649,NA,NA,NA,1,0,0.25,1
"1650",2650,NA,NA,NA,1,0,0.25,1
"1651",2651,NA,NA,NA,1,0,0.25,1
"1652",2652,NA,NA,NA,1,0,0.25,1
"1653",2653,NA,NA,NA,1,0,0.25,1
"1654",2654,NA,NA,NA,1,0,0.25,1
"1655",2655,NA,NA,NA,1,0,0.25,1
"1656",2656,NA,NA,NA,1,0,0.25,1
"1657",2657,NA,NA,NA,1,0,0.25,1
"1658",2658,NA,NA,NA,1,0,0.25,1
"1659",2659,NA,NA,NA,1,0,0.25,1
"1660",2660,NA,NA,NA,1,0,0.25,1
"1661",2661,NA,NA,NA,1,0,0.25,1
"1662",2662,NA,NA,NA,1,0,0.25,1
"1663",2663,NA,NA,NA,1,0,0.25,1
"1664",2664,NA,NA,NA,1,0,0.25,1
"1665",2665,NA,NA,NA,1,0,0.25,1
"1666",2666,NA,NA,NA,1,0,0.25,1
"1667",2667,NA,NA,NA,1,0,0.25,1
"1668",2668,NA,NA,NA,1,0,0.25,1
"1669",2669,NA,NA,NA,1,0,0.25,1
"1670",2670,NA,NA,NA,1,0,0.25,1
"1671",2671,NA,NA,NA,1,0,0.25,1
"1672",2672,NA,NA,NA,1,0,0.25,1
"1673",2673,NA,NA,NA,1,0,0.25,1
"1674",2674,NA,NA,NA,1,0,0.25,1
"1675",2675,NA,NA,NA,1,0,0.25,1
"1676",2676,NA,NA,NA,1,0,0.25,1
"1677",2677,NA,NA,NA,1,0,0.25,1
"1678",2678,NA,NA,NA,1,0,0.25,1
"1679",2679,NA,NA,NA,1,0,0.25,1
"1680",2680,NA,NA,NA,1,0,0.25,1
"1681",2681,NA,NA,NA,1,0,0.25,1
"1682",2682,NA,NA,NA,1,0,0.25,1
"1683",2683,NA,NA,NA,1,0,0.25,1
"1684",2684,NA,NA,NA,1,0,0.25,1
"1685",2685,NA,NA,NA,1,0,0.25,1
"1686",2686,NA,NA,NA,1,0,0.25,1
"1687",2687,NA,NA,NA,1,0,0.25,1
"1688",2688,NA,NA,NA,1,0,0.25,1
"1689",2689,NA,NA,NA,1,0,0.25,1
"1690",2690,NA,NA,NA,1,0,0.25,1
"1691",2691,NA,NA,NA,1,0,0.25,1
"1692",2692,NA,NA,NA,1,0,0.25,1
"1693",2693,NA,NA,NA,1,0,0.25,1
"1694",2694,NA,NA,NA,1,0,0.25,1
"1695",2695,NA,NA,NA,1,0,0.25,1
"1696",2696,NA,NA,NA,1,0,0.25,1
"1697",2697,NA,NA,NA,1,0,0.25,1
"1698",2698,NA,NA,NA,1,0,0.25,1
"1699",2699,NA,NA,NA,1,0,0.25,1
"1700",2700,NA,NA,NA,1,0,0.25,1
"1701",2701,NA,NA,NA,3,-0.496355381382749,0.25,1
"1702",2702,NA,NA,NA,2.02177076754388,0.595329799615043,0.25,1
"1703",2703,NA,NA,NA,3,-0.0916458109669147,0.25,1
"1704",2704,NA,NA,NA,3,0.437309707485081,0.25,1
"1705",2705,NA,NA,NA,2.95524096059192,-0.203368630385449,0.25,1
"1706",2706,NA,NA,NA,1,0,0.25,1
"1707",2707,NA,NA,NA,3,-0.353269054833945,0.25,1
"1708",2708,NA,NA,NA,1,0,0.25,1
"1709",2709,NA,NA,NA,0.892899223217817,0.0453151700588858,0.25,1
"1710",2710,NA,NA,NA,2.21096352557689,0.27131780836643,0.25,1
"1711",2711,NA,NA,NA,2.64863920473439,-0.35198049126783,0.25,1
"1712",2712,NA,NA,NA,1,0,0.25,1
"1713",2713,NA,NA,NA,3,-0.0374583353551032,0.25,1
"1714",2714,NA,NA,NA,2.4798147994938,0.422845345094215,0.25,1
"1715",2715,NA,NA,NA,2.33258379188407,0.156728200379351,0.25,1
"1716",2716,NA,NA,NA,1,0,0.25,1
"1717",2717,NA,NA,NA,1,0,0.25,1
"1718",2718,NA,NA,NA,1,0,0.25,1
"1719",2719,NA,NA,NA,1,0,0.25,1
"1720",2720,NA,NA,NA,1,0,0.25,1
"1721",2721,NA,NA,NA,3,0.158685573893748,0.25,1
"1722",2722,NA,NA,NA,3,-0.368302661187307,0.25,1
"1723",2723,NA,NA,NA,1,0,0.25,1
"1724",2724,NA,NA,NA,3,-0.539761323951498,0.25,1
"1725",2725,NA,NA,NA,2.39085560323,-0.69604598793907,0.25,1
"1726",2726,NA,NA,NA,1.42240449183817,-0.839168881912777,0.25,1
"1727",2727,NA,NA,NA,1.23685627759428,0.627469647457921,0.25,1
"1728",2728,NA,NA,NA,3,0.00436856144802673,0.25,1
"1729",2729,NA,NA,NA,0.719496650094131,-0.0149015488516991,0.25,1
"1730",2730,NA,NA,NA,3,-0.528077160607839,0.25,1
"1731",2731,NA,NA,NA,3,-0.0931922047168066,0.25,1
"1732",2732,NA,NA,NA,1.14529605049664,0.519434971782022,0.25,1
"1733",2733,NA,NA,NA,0.531160241857982,-0.789797468492462,0.25,1
"1734",2734,NA,NA,NA,3,-0.368530647144962,0.25,1
"1735",2735,NA,NA,NA,3,0.0372884386686466,0.25,1
"1736",2736,NA,NA,NA,3,-0.152029442341058,0.25,1
"1737",2737,NA,NA,NA,2.29726217018987,-0.552249579446779,0.25,1
"1738",2738,NA,NA,NA,3,-0.700195635827946,0.25,1
"1739",2739,NA,NA,NA,3,-0.00760518590759317,0.25,1
"1740",2740,NA,NA,NA,3,-0.366561259952712,0.25,1
"1741",2741,NA,NA,NA,3,-0.679309781557489,0.25,1
"1742",2742,NA,NA,NA,1.24103046311353,0.21978713404132,0.25,1
"1743",2743,NA,NA,NA,0.813912470057312,-0.117715417963842,0.25,1
"1744",2744,NA,NA,NA,2.52940821958432,-0.285593799240606,0.25,1
"1745",2745,NA,NA,NA,1.55661828494483,-0.635109454163025,0.25,1
"1746",2746,NA,NA,NA,3,1.7043992343853,0.25,1
"1747",2747,NA,NA,NA,1.29399799420313,0.850894917133857,0.25,1
"1748",2748,NA,NA,NA,1,0,0.25,1
"1749",2749,NA,NA,NA,3,0.149663357544533,0.25,1
"1750",2750,NA,NA,NA,3,0.414268085306557,0.25,1
"1751",2751,NA,NA,NA,3,-0.21247301648407,0.25,1
"1752",2752,NA,NA,NA,3,2.19585751277965,0.25,1
"1753",2753,NA,NA,NA,1.46555716859863,-0.189162141363422,0.25,1
"1754",2754,NA,NA,NA,3,-0.128238250519891,0.25,1
"1755",2755,NA,NA,NA,0.82193543906075,-2.89397757664655,0.25,1
"1756",2756,NA,NA,NA,0.554499335151647,-4,0.25,1
"1757",2757,NA,NA,NA,0.58371761787969,-0.873737451254381,0.25,1
"1758",2758,NA,NA,NA,2.96042327452398,-0.149155223660764,0.25,1
"1759",2759,NA,NA,NA,3,0.328486515358922,0.25,1
"1760",2760,NA,NA,NA,0.609449363961331,4,0.25,1
"1761",2761,NA,NA,NA,3,-0.293378730131409,0.25,1
"1762",2762,NA,NA,NA,3,1.90203294264374,0.25,1
"1763",2763,NA,NA,NA,3,0.0579209809456769,0.25,1
"1764",2764,NA,NA,NA,3,0.305446414569419,0.25,1
"1765",2765,NA,NA,NA,1,0,0.25,1
"1766",2766,NA,NA,NA,3,-0.166867703908702,0.25,1
"1767",2767,NA,NA,NA,2.07262556618119,-0.0524052617821475,0.25,1
"1768",2768,NA,NA,NA,1,0,0.25,1
"1769",2769,NA,NA,NA,3,0.658213072462837,0.25,1
"1770",2770,NA,NA,NA,1,0,0.25,1
"1771",2771,NA,NA,NA,3,-0.0669136455632852,0.25,1
"1772",2772,NA,NA,NA,3,-0.167418991945443,0.25,1
"1773",2773,NA,NA,NA,3,0.125244796827434,0.25,1
"1774",2774,NA,NA,NA,1.49893647757735,-0.475191954239894,0.25,1
"1775",2775,NA,NA,NA,1.36706072625623,0.57194770828471,0.25,1
"1776",2776,NA,NA,NA,3,0.130994840322937,0.25,1
"1777",2777,NA,NA,NA,3,-0.339506621259146,0.25,1
"1778",2778,NA,NA,NA,3,-0.542214599084566,0.25,1
"1779",2779,NA,NA,NA,3,-0.494824276253532,0.25,1
"1780",2780,NA,NA,NA,3,-0.499464411901908,0.25,1
"1781",2781,NA,NA,NA,1.89753900586894,0.311534985021131,0.25,1
"1782",2782,NA,NA,NA,2.58206786544869,-0.671312320500154,0.25,1
"1783",2783,NA,NA,NA,3,-0.00221223873473741,0.25,1
"1784",2784,NA,NA,NA,3,0.300650435230354,0.25,1
"1785",2785,NA,NA,NA,3,-0.3359900205123,0.25,1
"1786",2786,NA,NA,NA,3,0.880987589510439,0.25,1
"1787",2787,NA,NA,NA,3,0.173175677954383,0.25,1
"1788",2788,NA,NA,NA,2.39804720947402,-0.0235030677748566,0.25,1
"1789",2789,NA,NA,NA,0.100180050202655,4,0.25,1
"1790",2790,NA,NA,NA,1,0,0.25,1
"1791",2791,NA,NA,NA,1,0,0.25,1
"1792",2792,NA,NA,NA,1.29755899973153,-0.598263702772099,0.25,1
"1793",2793,NA,NA,NA,3,0.912835012148306,0.25,1
"1794",2794,NA,NA,NA,0.634148360830556,-1.50455181693577,0.25,1
"1795",2795,NA,NA,NA,1.01491454519067,0.195859349165929,0.25,1
"1796",2796,NA,NA,NA,1,0,0.25,1
"1797",2797,NA,NA,NA,1.78339859161223,0.35834051033858,0.25,1
"1798",2798,NA,NA,NA,3,-0.431395732506587,0.25,1
"1799",2799,NA,NA,NA,3,-0.470390499196232,0.25,1
"1800",2800,NA,NA,NA,1.14007305861227,0.542277487851097,0.25,1
"1801",2801,NA,NA,NA,3,-0.247830207706499,0.25,1
"1802",2802,NA,NA,NA,1.17552486632012,-0.696148089128284,0.25,1
"1803",2803,NA,NA,NA,1.21987702184531,-1.27101341095136,0.25,1
"1804",2804,NA,NA,NA,2.49088959375182,0.0373644997422052,0.25,1
"1805",2805,NA,NA,NA,3,0.256427184386895,0.25,1
"1806",2806,NA,NA,NA,3,-0.31554464735184,0.25,1
"1807",2807,NA,NA,NA,0.558198593786421,-4,0.25,1
"1808",2808,NA,NA,NA,3,4,0.25,1
"1809",2809,NA,NA,NA,3,0.333561491131251,0.25,1
"1810",2810,NA,NA,NA,3,-0.341486571437285,0.25,1
"1811",2811,NA,NA,NA,3,0.0307092964065736,0.25,1
"1812",2812,NA,NA,NA,1,0,0.25,1
"1813",2813,NA,NA,NA,3,-0.301113501124753,0.25,1
"1814",2814,NA,NA,NA,2.08973112447071,-0.619457214539503,0.25,1
"1815",2815,NA,NA,NA,3,0.03875457724096,0.25,1
"1816",2816,NA,NA,NA,1.25188605542243,0.822637872444362,0.25,1
"1817",2817,NA,NA,NA,1.35956653944494,0.0180908219104269,0.25,1
"1818",2818,NA,NA,NA,3,-0.232885564010173,0.25,1
"1819",2819,NA,NA,NA,0.284248311089483,3.03245823048704,0.25,1
"1820",2820,NA,NA,NA,3,-0.48663430997333,0.25,1
"1821",2821,NA,NA,NA,2.70555466948891,0.197048180400616,0.25,1
"1822",2822,NA,NA,NA,3,-0.277793150333888,0.25,1
"1823",2823,NA,NA,NA,1.30488934750106,0.817744325674667,0.25,1
"1824",2824,NA,NA,NA,3,-0.466998970351506,0.25,1
"1825",2825,NA,NA,NA,2.00883824707789,-0.654713518755252,0.25,1
"1826",2826,NA,NA,NA,3,0.815061509608248,0.25,1
"1827",2827,NA,NA,NA,3,-0.45707864741516,0.25,1
"1828",2828,NA,NA,NA,2.12807693756078,-0.579566380893439,0.25,1
"1829",2829,NA,NA,NA,0.215087710183195,4,0.25,1
"1830",2830,NA,NA,NA,3,-0.411334353468952,0.25,1
"1831",2831,NA,NA,NA,0.336838574116274,-4,0.25,1
"1832",2832,NA,NA,NA,2.70559587814835,-0.0157625283375883,0.25,1
"1833",2833,NA,NA,NA,2.26331520388362,0.898809484477045,0.25,1
"1834",2834,NA,NA,NA,3,0.230052653417311,0.25,1
"1835",2835,NA,NA,NA,0.998908443550643,-1.07357754340189,0.25,1
"1836",2836,NA,NA,NA,3,-0.056749729456209,0.25,1
"1837",2837,NA,NA,NA,3,-0.295773829195814,0.25,1
"1838",2838,NA,NA,NA,1.51126550564352,-1.82736845887327,0.25,1
"1839",2839,NA,NA,NA,3,-0.0878650868496631,0.25,1
"1840",2840,NA,NA,NA,3,-0.639293767453006,0.25,1
"1841",2841,NA,NA,NA,1.96630466908477,-0.157608341770165,0.25,1
"1842",2842,NA,NA,NA,1.30598193042573,2.03251638437014,0.25,1
"1843",2843,NA,NA,NA,3,0.785506724306702,0.25,1
"1844",2844,NA,NA,NA,2.5685110351196,-0.394468693106112,0.25,1
"1845",2845,NA,NA,NA,3,0.481627378118503,0.25,1
"1846",2846,NA,NA,NA,3,0.400210505981256,0.25,1
"1847",2847,NA,NA,NA,3,0.465786510079827,0.25,1
"1848",2848,NA,NA,NA,2.84504739358494,-0.395059279771834,0.25,1
"1849",2849,NA,NA,NA,2.02868674791956,0.189514801470395,0.25,1
"1850",2850,NA,NA,NA,1.95384582392707,0.460370221999814,0.25,1
"1851",2851,NA,NA,NA,3,-0.117429029075772,0.25,1
"1852",2852,NA,NA,NA,1.34783098388989,0.53811282159321,0.25,1
"1853",2853,NA,NA,NA,0.164463202126886,4,0.25,1
"1854",2854,NA,NA,NA,2.14388579083738,0.133293171875144,0.25,1
"1855",2855,NA,NA,NA,1.3837354746642,-0.674823192467445,0.25,1
"1856",2856,NA,NA,NA,0.305460280310357,2.71485944003603,0.25,1
"1857",2857,NA,NA,NA,0.0514033537007588,4,0.25,1
"1858",2858,NA,NA,NA,3,-0.500609602583792,0.25,1
"1859",2859,NA,NA,NA,1,0,0.25,1
"1860",2860,NA,NA,NA,3,0.0470538747646464,0.25,1
"1861",2861,NA,NA,NA,1,0,0.25,1
"1862",2862,NA,NA,NA,3,-0.0754121284683046,0.25,1
"1863",2863,NA,NA,NA,1,0,0.25,1
"1864",2864,NA,NA,NA,1,0,0.25,1
"1865",2865,NA,NA,NA,1,0,0.25,1
"1866",2866,NA,NA,NA,0.373924778424512,1.96087765952206,0.25,1
"1867",2867,NA,NA,NA,3,0.086485915991876,0.25,1
"1868",2868,NA,NA,NA,3,-0.119665357312636,0.25,1
"1869",2869,NA,NA,NA,3,4,0.25,1
"1870",2870,NA,NA,NA,3,1.82221357443582,0.25,1
"1871",2871,NA,NA,NA,1,0,0.25,1
"1872",2872,NA,NA,NA,0.336636652478932,-2.50486062762063,0.25,1
"1873",2873,NA,NA,NA,3,4,0.25,1
"1874",2874,NA,NA,NA,1,0,0.25,1
"1875",2875,NA,NA,NA,3,0.121232824503527,0.25,1
"1876",2876,NA,NA,NA,1,0,0.25,1
"1877",2877,NA,NA,NA,1,0,0.25,1
"1878",2878,NA,NA,NA,0.941817925410266,3.37362927791761,0.25,1
"1879",2879,NA,NA,NA,2.3204634070256,0.844536589530205,0.25,1
"1880",2880,NA,NA,NA,1,0,0.25,1
"1881",2881,NA,NA,NA,2.15883270004001,0.592278188924458,0.25,1
"1882",2882,NA,NA,NA,3,4,0.25,1
"1883",2883,NA,NA,NA,1,0,0.25,1
"1884",2884,NA,NA,NA,1,0,0.25,1
"1885",2885,NA,NA,NA,1,0,0.25,1
"1886",2886,NA,NA,NA,1,0,0.25,1
"1887",2887,NA,NA,NA,1,0,0.25,1
"1888",2888,NA,NA,NA,1,0,0.25,1
"1889",2889,NA,NA,NA,1,0,0.25,1
"1890",2890,NA,NA,NA,1,0,0.25,1
"1891",2891,NA,NA,NA,1,0,0.25,1
"1892",2892,NA,NA,NA,1,0,0.25,1
"1893",2893,NA,NA,NA,1,0,0.25,1
"1894",2894,NA,NA,NA,1,0,0.25,1
"1895",2895,NA,NA,NA,1,0,0.25,1
"1896",2896,NA,NA,NA,1,0,0.25,1
"1897",2897,NA,NA,NA,1,0,0.25,1
"1898",2898,NA,NA,NA,1,0,0.25,1
"1899",2899,NA,NA,NA,1,0,0.25,1
"1900",2900,NA,NA,NA,1,0,0.25,1
"1901",2901,NA,NA,NA,1,0,0.25,1
"1902",2902,NA,NA,NA,1,0,0.25,1
"1903",2903,NA,NA,NA,1,0,0.25,1
"1904",2904,NA,NA,NA,1,0,0.25,1
"1905",2905,NA,NA,NA,1,0,0.25,1
"1906",2906,NA,NA,NA,1,0,0.25,1
"1907",2907,NA,NA,NA,1,0,0.25,1
"1908",2908,NA,NA,NA,1,0,0.25,1
"1909",2909,NA,NA,NA,1,0,0.25,1
"1910",2910,NA,NA,NA,1,0,0.25,1
"1911",2911,NA,NA,NA,1,0,0.25,1
"1912",2912,NA,NA,NA,1,0,0.25,1
"1913",2913,NA,NA,NA,1,0,0.25,1
"1914",2914,NA,NA,NA,1,0,0.25,1
"1915",2915,NA,NA,NA,1,0,0.25,1
"1916",2916,NA,NA,NA,1,0,0.25,1
"1917",2917,NA,NA,NA,1,0,0.25,1
"1918",2918,NA,NA,NA,1,0,0.25,1
"1919",2919,NA,NA,NA,1,0,0.25,1
"1920",2920,NA,NA,NA,1,0,0.25,1
"1921",2921,NA,NA,NA,1,0,0.25,1
"1922",2922,NA,NA,NA,1,0,0.25,1
"1923",2923,NA,NA,NA,1,0,0.25,1
"1924",2924,NA,NA,NA,1,0,0.25,1
"1925",2925,NA,NA,NA,1,0,0.25,1
"1926",2926,NA,NA,NA,1,0,0.25,1
"1927",2927,NA,NA,NA,1,0,0.25,1
"1928",2928,NA,NA,NA,1,0,0.25,1
"1929",2929,NA,NA,NA,1,0,0.25,1
"1930",2930,NA,NA,NA,1,0,0.25,1
"1931",2931,NA,NA,NA,1,0,0.25,1
"1932",2932,NA,NA,NA,1,0,0.25,1
"1933",2933,NA,NA,NA,1,0,0.25,1
"1934",2934,NA,NA,NA,1,0,0.25,1
"1935",2935,NA,NA,NA,1,0,0.25,1
"1936",2936,NA,NA,NA,1,0,0.25,1
"1937",2937,NA,NA,NA,1,0,0.25,1
"1938",2938,NA,NA,NA,1,0,0.25,1
"1939",2939,NA,NA,NA,1,0,0.25,1
"1940",2940,NA,NA,NA,1,0,0.25,1
"1941",2941,NA,NA,NA,1,0,0.25,1
"1942",2942,NA,NA,NA,1,0,0.25,1
"1943",2943,NA,NA,NA,1,0,0.25,1
"1944",2944,NA,NA,NA,1,0,0.25,1
"1945",2945,NA,NA,NA,1,0,0.25,1
"1946",2946,NA,NA,NA,1,0,0.25,1
"1947",2947,NA,NA,NA,1,0,0.25,1
"1948",2948,NA,NA,NA,1,0,0.25,1
"1949",2949,NA,NA,NA,1,0,0.25,1
"1950",2950,NA,NA,NA,1,0,0.25,1
"1951",2951,NA,NA,NA,1,0,0.25,1
"1952",2952,NA,NA,NA,1,0,0.25,1
"1953",2953,NA,NA,NA,1,0,0.25,1
"1954",2954,NA,NA,NA,1,0,0.25,1
"1955",2955,NA,NA,NA,1,0,0.25,1
"1956",2956,NA,NA,NA,1,0,0.25,1
"1957",2957,NA,NA,NA,1,0,0.25,1
"1958",2958,NA,NA,NA,1,0,0.25,1
"1959",2959,NA,NA,NA,1,0,0.25,1
"1960",2960,NA,NA,NA,1,0,0.25,1
"1961",2961,NA,NA,NA,1,0,0.25,1
"1962",2962,NA,NA,NA,1,0,0.25,1
"1963",2963,NA,NA,NA,1,0,0.25,1
"1964",2964,NA,NA,NA,1,0,0.25,1
"1965",2965,NA,NA,NA,1,0,0.25,1
"1966",2966,NA,NA,NA,1,0,0.25,1
"1967",2967,NA,NA,NA,1,0,0.25,1
"1968",2968,NA,NA,NA,1,0,0.25,1
"1969",2969,NA,NA,NA,1,0,0.25,1
"1970",2970,NA,NA,NA,1,0,0.25,1
"1971",2971,NA,NA,NA,1,0,0.25,1
"1972",2972,NA,NA,NA,1,0,0.25,1
"1973",2973,NA,NA,NA,1,0,0.25,1
"1974",2974,NA,NA,NA,1,0,0.25,1
"1975",2975,NA,NA,NA,1,0,0.25,1
"1976",2976,NA,NA,NA,1,0,0.25,1
"1977",2977,NA,NA,NA,1,0,0.25,1
