id,item_id,response,score,timeTaken,session_id,theta,sem,trait,skipped
46959,4543,1,1,5.419142008,1106,1.169375533,0.184842181,17,0
46960,3105,1,1,17.15806389,1111,1.365884164,0.249538376,16,0
46961,3109,3,0,26.47069502,1122,1.117929615,0.166585575,22,0
46962,4304,1,1,22.23897409,1107,1.12939645,0.221338809,17,0
46963,4331,1,1,50.52538991,1109,1.084631652,0.207557472,17,0
46964,4584,4,0,11.80501795,1123,-0.297756375,0.160492236,17,0
46965,4483,4,0,71.89591789,1108,0.315528355,0.148041149,17,0
46966,4422,1,1,26.69220209,1115,1.056482843,0.171293449,17,0
46967,4334,1,1,39.88842702,1120,-0.293907387,0.205780803,17,0
46968,4416,1,1,58.19295001,1117,0.97448606,0.167828475,17,0
46969,4305,1,1,8.072453022,1107,1.132584895,0.221119915,17,0
46970,4544,1,1,14.38251996,1106,1.171529784,0.184632746,17,0
46971,4595,1,1,98.51930308,1118,0.959467722,0.177530112,17,0
46972,4882,1,1,37.1057229,1127,0.173223428,0.169142154,20,0
46973,4424,1,1,13.26420689,1115,1.058931157,0.1710439,17,0
46974,4378,1,1,30.31315494,1110,1.400929022,0.266802504,17,0
46975,4425,1,1,7.30607605,1115,1.061161181,0.170816432,17,0
46976,4545,1,1,14.68009305,1106,1.17349162,0.184441996,17,0
46977,4335,3,0,20.20601296,1120,-0.33733633,0.211810108,17,0
46978,4332,1,1,24.25562191,1109,1.090559737,0.207034311,17,0
46979,4426,1,1,12.60413289,1115,1.078429803,0.171061934,17,0
46980,4418,1,1,29.66931009,1117,0.977633406,0.167645088,17,0
46981,4596,1,1,28.27770901,1118,0.965353541,0.177026618,17,0
46982,4877,1,1,82.75034094,1125,0.632074973,0.137470595,20,0
46983,4306,1,1,32.86469793,1107,1.160154247,0.222883644,17,0
46984,4313,1,1,42.83870006,1122,1.120419604,0.166387154,17,0
46985,3110,1,1,22.4355979,1106,1.173584838,0.184432339,22,0
46986,3108,1,1,11.04468012,1115,1.083394234,0.171489329,16,0
46987,4586,1,1,46.42104602,1123,-0.271490621,0.154064624,17,0
46988,3105,1,1,29.86381888,1110,1.411101396,0.268364349,16,0
46989,4419,1,1,13.69796205,1117,0.98049859,0.167477187,17,0
46990,4314,1,1,8.92553091,1122,1.123860675,0.166128854,17,0
46991,4587,1,1,5.404377937,1123,-0.247259874,0.14838773,17,0
46992,3104,1,1,12.44895411,1107,1.168548395,0.224250335,16,0
46993,4598,1,1,15.38204789,1118,0.968809589,0.176701962,17,0
46994,4334,1,1,31.48457289,1109,1.093991521,0.206708934,17,0
46995,4599,1,1,8.607582092,1118,0.971950133,0.176406529,17,0
46996,4335,1,1,6.998936892,1109,1.097103022,0.206413266,17,0
46997,4336,1,1,39.46284509,1120,-0.322883772,0.208158229,17,0
46998,4420,1,1,25.73675108,1117,0.999934266,0.168577667,17,0
46999,4336,1,1,14.647892,1109,1.122523196,0.207232426,17,0
47000,3109,3,0,31.13339591,1115,1.082182544,0.171301418,22,0
47001,4878,1,1,41.0752461,1125,0.646203751,0.136885161,20,0
47002,4588,2,0,30.58333611,1123,-0.2506391,0.148827919,17,0
47003,3104,1,1,9.534174919,1109,1.130020575,0.208122646,16,0
47004,4879,1,1,6.049280882,1125,0.651874929,0.136407015,20,0
47005,3105,3,0,15.39751792,1117,0.979137649,0.16469724,16,0
47006,4883,1,1,81.30959702,1127,0.200622949,0.166445631,20,0
47007,4880,1,1,9.114084959,1125,0.664876348,0.135846251,20,0
47008,3103,4,0,16.04608893,1123,-0.260983691,0.150229574,16,0
47009,4884,1,1,4.08920908,1127,0.219807517,0.16316989,20,0
47010,4385,1,1,100.836046,1111,1.368546693,0.249197901,17,0
47011,4484,1,1,100.9228411,1108,0.328034675,0.146619058,17,0
47012,4475,1,1,59.54614305,1106,1.176165494,0.184189202,17,0
47013,4548,1,1,122.7456241,1121,0.242032883,0.161923885,17,0
47014,4386,1,1,10.04806805,1111,1.372260069,0.248738383,17,0
47015,4462,1,1,117.800391,1124,1.116495486,0.195273225,17,0
47016,4529,1,1,34.67155504,1115,1.084962078,0.171020177,17,0
47017,4313,1,1,23.15798306,1117,0.982776919,0.164487505,17,0
47018,3102,1,1,18.68972898,1125,0.669243394,0.136041137,16,0
47019,4485,1,1,13.83459496,1108,0.339324042,0.145335191,17,0
47020,4388,1,1,6.631030083,1111,1.374382196,0.248468836,17,0
47021,4517,1,1,18.98207903,1123,-0.238007375,0.145330986,17,0
47022,4389,1,1,4.320982933,1111,1.376312378,0.248224242,17,0
47023,4469,2,0,40.3470881,1109,1.016269558,0.186181833,17,0
47024,4476,1,1,22.54023504,1106,1.179739833,0.183868724,17,0
47025,4541,1,1,77.42402291,1107,1.172438605,0.223965788,17,0
47026,3106,1,1,20.53924394,1124,1.123040776,0.195963427,16,0
47027,3010,4,0,16.33588696,1108,0.33934096,0.145335993,17,0
47028,4851,1,1,19.92832088,1125,0.67385766,0.13565012,20,0
47029,4600,1,1,74.00342011,1118,0.992847595,0.177082413,17,0
47030,4315,1,1,92.51661706,1122,1.125492387,0.165995488,17,0
47031,4530,1,1,31.31096792,1115,1.088727144,0.17064507,17,0
47032,3104,1,1,8.55752492,1118,0.998617782,0.177627845,16,0
47033,4470,1,1,20.87037611,1109,1.022086455,0.185724203,17,0
47034,4531,1,1,9.224886894,1115,1.090547921,0.170457262,17,0
47035,4881,2,0,286.3505459,1119,-0.447212737,0.328439253,20,0
47036,4409,1,1,25.30181503,1124,1.126390403,0.195621237,17,0
47037,4316,1,1,13.48212099,1122,1.127478625,0.165837016,17,0
47038,4518,2,0,40.2081449,1123,-0.252939261,0.14663793,17,0
47039,4472,1,1,15.38366604,1109,1.025478265,0.185432423,17,0
47040,4314,1,1,49.96981692,1117,0.987735961,0.164232408,17,0
47041,4317,1,1,8.022047997,1122,1.129289586,0.165692211,17,0
47042,4473,1,1,6.201993942,1109,1.028558328,0.185166836,17,0
47043,3110,1,1,7.617453098,1122,1.129375786,0.165684692,22,0
47044,4852,1,1,39.96391606,1125,0.680773398,0.135156356,20,0
47045,3009,2,0,113.8089211,1120,-0.332904749,0.210379914,22,0
47046,4478,1,1,50.9414649,1106,1.181806667,0.183673763,17,0
47047,4542,1,1,47.93452406,1107,1.177798425,0.223601342,17,0
47048,4499,1,1,48.150666,1108,0.352399321,0.144048178,17,0
47049,4474,2,0,15.82258892,1109,0.979922925,0.174333159,17,0
47050,4532,1,1,38.38566303,1115,1.09276031,0.170234408,17,0
47051,4885,4,0,93.74364591,1127,0.193680014,0.161347188,20,0
47052,4853,1,1,20.72822094,1125,0.693349097,0.134675663,20,0
47053,4421,1,1,145.6206801,1110,1.41388032,0.268008168,17,0
47054,4533,1,1,6.61009407,1115,1.094776613,0.170031235,17,0
47055,4410,1,1,42.31248808,1124,1.131000871,0.195176217,17,0
47056,4550,1,1,91.33511209,1121,0.259114802,0.159782099,17,0
47057,4854,1,1,5.459984064,1125,0.698201928,0.134298435,20,0
47058,4520,4,0,43.76095605,1123,-0.275030586,0.148638526,17,0
47059,4475,1,1,24.14998603,1120,-0.28832201,0.197210963,17,0
47060,4390,1,1,81.76597404,1111,1.399101153,0.248110996,17,0
47061,4479,1,1,25.26905608,1106,1.183689476,0.183496094,17,0
47062,3008,1,1,9.467005968,1127,0.197553193,0.160991803,22,0
47063,3105,3,0,21.94946599,1109,0.957977918,0.170605691,16,0
47064,4571,1,1,35.14717603,1122,1.131756995,0.165501225,17,0
47065,4412,1,1,9.0674119,1124,1.133668747,0.194903676,17,0
47066,4551,1,1,9.786884069,1121,0.274407947,0.157879399,17,0
47067,3110,1,1,12.20227909,1115,1.09487303,0.170020736,22,0
47068,3106,1,1,7.712981939,1111,1.407648564,0.249316211,16,0
47069,4500,1,1,31.10942292,1108,0.367719723,0.142827057,17,0
47070,4413,1,1,6.954916954,1124,1.136094532,0.194655921,17,0
47071,4544,1,1,39.87986398,1107,1.180944393,0.223387934,17,0
47072,4422,1,1,23.44884896,1110,1.41778303,0.267532396,17,0
47073,4572,1,1,14.783499,1122,1.135051834,0.165261988,17,0
47074,4480,4,0,19.74397612,1106,1.130144119,0.172073193,17,0
47075,4552,1,1,15.81131291,1121,0.293720149,0.158038799,17,0
47076,4414,1,1,12.642169,1124,1.157147842,0.195002647,17,0
47077,4349,1,1,84.11099505,1118,1.002477951,0.17726755,17,0
47078,4545,1,1,13.03162408,1107,1.183744559,0.223179409,17,0
47079,4350,1,1,6.34404397,1118,1.007735261,0.176813203,17,0
47080,4574,1,1,15.43316102,1122,1.136965234,0.165113502,17,0
47081,3111,4,0,26.34457994,1115,1.074404725,0.166593453,22,0
47082,3107,2,0,11.7261641,1124,1.128960901,0.189616759,16,0
47083,4424,1,1,22.05778408,1110,1.419973452,0.267245662,17,0
47084,4855,1,1,41.07955503,1125,0.709788765,0.133834758,20,0
47085,4316,1,1,78.12534094,1117,0.990650085,0.164061201,17,0
47086,4501,3,0,30.98054504,1108,0.319471847,0.139032322,17,0
47087,4595,1,1,43.3527689,1109,0.962128742,0.170271574,17,0
47088,4352,1,1,13.16890502,1118,1.010811056,0.176524554,17,0
47089,3008,1,1,27.74587798,1121,0.297427215,0.157959112,22,0
47090,4353,1,1,3.823875904,1118,1.013607972,0.176261748,17,0
47091,4575,1,1,17.348809,1122,1.13871019,0.164977761,17,0
47092,4476,1,1,50.71682,1120,-0.250548601,0.18760715,17,0
47093,4425,1,1,13.75222301,1110,1.421987938,0.266991731,17,0
47094,4317,1,1,14.2609961,1117,0.993304287,0.163904347,17,0
47095,4523,1,1,46.83854604,1111,1.410003016,0.249013791,17,0
47096,4354,1,1,7.958441973,1118,1.033617065,0.176812448,17,0
47097,4502,1,1,18.28555799,1108,0.330433357,0.137896289,17,0
47098,4426,1,1,8.327884912,1110,1.446877588,0.266857479,17,0
47099,4576,1,1,9.507460117,1122,1.153981127,0.165313532,17,0
47100,4805,1,1,374.458725,1128,1.153160174,0.496236922,20,0
47101,4596,1,1,21.35573912,1109,0.967672924,0.169843995,17,0
47102,4546,1,1,37.84208202,1107,1.20989283,0.224587507,17,0
47103,3106,2,0,8.624351025,1110,1.391621594,0.252086082,16,0
47104,4433,1,1,34.82217407,1124,1.132054043,0.189307605,17,0
47105,4524,1,1,16.83141804,1111,1.413305454,0.248605538,17,0
47106,4403,1,1,70.57472491,1127,0.216196409,0.15792336,17,0
47107,3111,2,0,55.79755902,1106,1.108366322,0.168389047,22,0
47108,3105,1,1,15.28965211,1107,1.218152443,0.225907563,16,0
47109,4367,1,1,51.08618402,1115,1.077099082,0.166336336,17,0
47110,4598,1,1,22.02589989,1109,0.97092903,0.169566535,17,0
47111,4521,2,0,95.0906949,1123,-0.298105377,0.150936971,17,0
47112,4434,1,1,25.49559593,1124,1.136317024,0.188904073,17,0
47113,4599,1,1,6.676191092,1109,0.973888745,0.169313227,17,0
47114,3103,1,1,56.97585297,1125,0.71390244,0.134048306,16,0
47115,4436,1,1,12.30496597,1124,1.138784701,0.188657064,17,0
47116,4368,1,1,23.89760995,1115,1.080804209,0.166002049,17,0
47117,4526,1,1,39.62179399,1111,1.41517836,0.248363585,17,0
47118,4527,1,1,5.52164197,1111,1.416903621,0.248148832,17,0
47119,4801,1,1,20.09075499,1125,0.717931905,0.133743203,20,0
47120,4600,1,1,22.35693312,1109,0.993693622,0.169950957,17,0
47121,4370,1,1,9.597691059,1115,1.082957002,0.165793369,17,0
47122,4437,1,1,12.54444003,1124,1.141029673,0.18843226,17,0
47123,4318,4,0,66.66333699,1117,0.956111158,0.155878762,17,0
47124,4371,1,1,8.495206118,1115,1.08492272,0.165603387,17,0
47125,4404,1,1,56.22291493,1127,0.236583081,0.15512583,17,0
47126,3106,1,1,13.3961041,1109,0.999165472,0.170444207,16,0
47127,4438,1,1,14.58049798,1124,1.160740943,0.188721281,17,0
47128,4477,3,0,83.01335812,1120,-0.294611132,0.192722851,17,0
47129,4372,1,1,10.71104789,1115,1.100766264,0.165816123,17,0
47130,3108,1,1,6.021797895,1124,1.166703566,0.189316831,16,0
47131,3106,1,1,22.50540709,1117,0.960801671,0.156342868,16,0
47132,4385,1,1,61.75475097,1107,1.221594685,0.225641796,17,0
47133,3105,2,0,86.49653101,1118,1.011252155,0.172937756,16,0
47134,3112,1,1,69.02729392,1106,1.114700733,0.169190126,22,0
47135,4361,1,1,77.26198006,1110,1.394219381,0.251769905,17,0
47136,4522,2,0,52.56338096,1123,-0.301211313,0.151414204,17,0
47137,3113,1,1,8.938169956,1106,1.11959537,0.169625885,22,0
47138,4528,2,0,42.752913,1111,1.312283976,0.219636395,17,0
47139,4577,1,1,29.62123704,1109,1.002821989,0.17013327,17,0
47140,3104,1,1,12.97847891,1123,-0.293536796,0.149839501,16,0
47141,4307,1,1,18.17157793,1117,0.964207914,0.156133045,17,0
47142,4362,1,1,18.04454398,1110,1.397846631,0.251342211,17,0
47143,3107,2,0,8.234253883,1111,1.27643523,0.211731318,16,0
47144,4319,1,1,115.455066,1121,0.314377707,0.156236815,17,0
47145,3109,3,0,26.57505393,1124,1.165147097,0.189045583,22,0
47146,4882,3,0,213.1896541,1119,-0.490598282,0.340624939,20,0
47147,4503,3,0,114.763983,1108,0.287582577,0.134704724,17,0
47148,4406,1,1,46.137326,1127,0.251338664,0.152719766,17,0
47149,4439,1,1,18.66891789,1123,-0.271183726,0.144892778,17,0
47150,4578,1,1,19.29764509,1109,1.007805782,0.169740542,17,0
47151,3110,1,1,13.57462192,1124,1.165247718,0.189034533,22,0
47152,4407,1,1,4.229568005,1127,0.264567466,0.150586976,17,0
47153,4364,1,1,26.66529799,1110,1.399918007,0.251091842,17,0
47154,3114,1,1,37.1555109,1106,1.124497789,0.170061874,22,0
47155,3112,1,1,59.529773,1115,1.106752248,0.166555108,22,0
47156,4386,1,1,53.25570798,1107,1.226348286,0.225293785,17,0
47157,4478,2,0,61.49863195,1120,-0.331885976,0.197794785,17,0
47158,4802,1,1,81.54023409,1125,0.723957958,0.133342724,20,0
47159,4580,1,1,21.79162788,1109,1.010723465,0.169489889,17,0
47160,4365,1,1,12.12484503,1110,1.401802181,0.250864606,17,0
47161,4581,1,1,6.604176044,1109,1.01337786,0.169261193,17,0
47162,4408,1,1,28.54491401,1127,0.280752765,0.150164144,17,0
47163,3004,1,1,141.297786,1128,1.15380646,0.496068342,17,0
47164,4355,1,1,13.8551929,1115,1.109214412,0.166318634,17,0
47165,4320,1,1,44.21321607,1121,0.333774624,0.154666477,17,0
47166,4577,1,1,31.99021101,1124,1.168019007,0.188754788,17,0
47167,4367,1,1,46.34562111,1111,1.278960348,0.211457151,17,0
47168,4440,2,0,40.54230499,1123,-0.284836945,0.14626451,17,0
47169,3009,1,1,13.79428506,1127,0.284814044,0.150132197,22,0
47170,4479,3,0,25.53590393,1120,-0.370625549,0.203799588,17,0
47171,4322,1,1,12.49362206,1121,0.347191699,0.153259999,17,0
47172,4366,1,1,19.63378406,1110,1.424671519,0.250770077,17,0
47173,4323,1,1,7.541657925,1121,0.359272228,0.15199271,17,0
47174,4368,1,1,18.88021994,1111,1.282390097,0.211073515,17,0
47175,4803,1,1,34.30714798,1125,0.735266661,0.132938796,20,0
47176,4356,1,1,24.90527606,1115,1.112613566,0.166009139,17,0
47177,3107,3,0,13.43429494,1110,1.375702709,0.238494817,16,0
47178,4388,1,1,38.826267,1107,1.229085674,0.225080975,17,0
47179,4499,1,1,45.44838691,1106,1.127002302,0.169831102,17,0
47180,4357,1,1,5.378232956,1115,1.114228137,0.165850883,17,0
47181,4578,1,1,29.21219492,1124,1.171863172,0.188388453,17,0
47182,3108,1,1,6.030111074,1110,1.384024097,0.239608976,16,0
47183,4804,1,1,9.681088924,1125,0.73950202,0.132634149,20,0
47184,4370,1,1,13.0389111,1111,1.284360541,0.210845507,17,0
47185,4442,4,0,27.09856606,1123,-0.305212072,0.148326732,17,0
47186,4389,1,1,10.64908099,1107,1.231573934,0.224887301,17,0
47187,3011,3,0,71.49314594,1108,0.287607529,0.134705568,17,0
47188,4371,1,1,3.637074947,1111,1.286154604,0.21063818,17,0
47189,4582,1,1,42.70960307,1109,1.032367607,0.169777346,17,0
47190,4883,2,0,80.64125896,1119,-0.508258094,0.346975862,20,0
47191,4580,1,1,11.20078492,1124,1.174085235,0.188165995,17,0
47192,4805,1,1,13.10309696,1125,0.749955175,0.132244657,20,0
47193,4884,4,0,9.066411018,1119,-0.560468917,0.362170908,20,0
47194,3107,1,1,12.04396296,1109,1.037699438,0.170253842,16,0
47195,3104,1,1,7.174060106,1125,0.753865205,0.132471419,16,0
47196,4517,1,1,53.4583559,1128,1.173092625,0.491621797,17,0
47197,4372,1,1,16.36423802,1111,1.305288778,0.210615853,17,0
47198,3108,2,0,5.67473197,1111,1.272176695,0.203653526,16,0
47199,4581,1,1,24.90327096,1124,1.176108222,0.187963498,17,0
47200,4415,1,1,55.0972991,1127,0.299365377,0.148136709,17,0
47201,4896,1,1,17.28425407,1125,0.757346473,0.132218987,20,0
47202,4523,1,1,135.0097539,1118,1.014805752,0.172613226,17,0
47203,3010,3,0,61.13422489,1120,-0.370626083,0.203799724,17,0
47204,4390,1,1,41.91232109,1107,1.2563343,0.225997736,17,0
47205,3106,1,1,6.886497021,1107,1.264381156,0.227254967,16,0
47206,4308,1,1,131.253808,1117,0.968826656,0.155873348,17,0
47207,4565,1,1,33.86783409,1109,1.040981655,0.169970903,17,0
47208,4582,2,0,20.7683351,1124,1.120364448,0.175973703,17,0
47209,4897,1,1,26.24532008,1125,0.762689869,0.131888821,20,0
47210,4505,1,1,63.16434598,1110,1.386430861,0.239327106,17,0
47211,4403,1,1,23.20555806,1120,-0.329031002,0.191404821,17,0
47212,4524,1,1,26.81468296,1118,1.019656544,0.17220158,17,0
47213,4324,1,1,82.94562697,1121,0.378589989,0.152451119,17,0
47214,4566,1,1,20.48797798,1109,1.045475558,0.169609091,17,0
47215,4416,1,1,38.8357079,1127,0.31595278,0.146236772,17,0
47216,4526,1,1,15.70518398,1118,1.022493967,0.171941017,17,0
47217,4898,1,1,17.97753,1125,0.772980544,0.131546087,20,0
47218,3009,1,1,13.11647511,1121,0.383089126,0.152662145,22,0
47219,4310,1,1,32.20342994,1117,0.971563278,0.155702188,17,0
47220,4899,1,1,6.460359097,1125,0.776728331,0.131294648,20,0
47221,4391,1,1,81.77150607,1108,0.29995585,0.133539829,17,0
47222,4527,1,1,7.102720022,1118,1.025076023,0.171703584,17,0
47223,4506,1,1,24.52825093,1110,1.389735544,0.238932186,17,0
47224,4568,1,1,17.89526296,1109,1.048098685,0.169381208,17,0
47225,3111,2,0,39.93749404,1124,1.097641675,0.172124547,22,0
47226,3109,1,1,67.82497907,1111,1.27348817,0.203896961,22,0
47227,4569,1,1,6.350778103,1109,1.050486456,0.169173303,17,0
47228,4900,1,1,9.69956398,1125,0.786241342,0.130962056,20,0
47229,4443,3,0,98.80996704,1123,-0.326579288,0.150666814,17,0
47230,4311,1,1,21.90905404,1117,0.974057919,0.155545289,17,0
47231,3105,3,0,13.37190509,1125,0.77419573,0.12954138,16,0
47232,4404,1,1,47.14495111,1120,-0.294169104,0.18235,17,0
47233,4508,1,1,25.69898391,1110,1.391659418,0.238708651,17,0
47234,4463,1,1,29.94052291,1121,0.396867345,0.151454114,17,0
47235,4417,3,0,43.56378603,1127,0.268801219,0.143752525,17,0
47236,4509,1,1,8.565138102,1110,1.393410548,0.238505605,17,0
47237,4885,4,0,105.531791,1119,-0.576737875,0.368567694,20,0
47238,4836,1,1,16.26003909,1125,0.77734574,0.129325281,20,0
47239,4418,1,1,9.612112045,1127,0.281116628,0.142038707,17,0
47240,4419,1,1,5.900763035,1127,0.292239081,0.140497027,17,0
47241,4392,1,1,53.21019006,1108,0.314233636,0.132451866,17,0
47242,4343,1,1,92.86237192,1107,1.267489147,0.227018855,17,0
47243,3010,1,1,17.07536793,1127,0.292244687,0.140497131,17,0
47244,3006,1,1,27.47768092,1119,-0.519931214,0.33230062,22,0
47245,4312,1,1,47.28775191,1117,0.99075878,0.156306659,17,0
47246,4464,1,1,47.5517261,1121,0.413203635,0.150309626,17,0
47247,3112,1,1,70.61662292,1124,1.104275406,0.172958978,22,0
47248,4510,2,0,45.41025805,1110,1.294148068,0.212837965,17,0
47249,4837,1,1,45.65189695,1125,0.782207288,0.129040205,20,0
47250,4465,1,1,11.10010505,1121,0.422565925,0.149386291,17,0
47251,4337,1,1,26.95197606,1127,0.30495438,0.138952635,17,0
47252,4444,2,0,73.69618702,1123,-0.329437742,0.151137667,17,0
47253,4325,1,1,86.24614096,1111,1.275804818,0.203637933,17,0
47254,3107,2,0,30.32840705,1117,0.97307431,0.153346954,16,0
47255,4466,2,0,16.35951805,1121,0.369330314,0.14403946,17,0
47256,4344,1,1,43.15976,1107,1.271723809,0.22668895,17,0
47257,4838,1,1,18.97540498,1125,0.791692515,0.128739302,20,0
47258,4393,3,0,49.50402594,1108,0.273696289,0.129751671,17,0
47259,4528,1,1,102.1341031,1118,1.043907121,0.172167673,17,0
47260,3105,2,0,14.2671361,1123,-0.339569527,0.152821066,16,0
47261,4326,1,1,10.89077497,1111,1.279031577,0.203290633,17,0
47262,4570,4,0,95.93351698,1109,1.00876652,0.160874105,17,0
47263,4839,1,1,6.503151894,1125,0.795107958,0.128521982,20,0
47264,3106,4,0,8.15734005,1118,1.022525332,0.168586892,16,0
47265,4338,1,1,24.63399792,1127,0.31958035,0.137472972,17,0
47266,4405,3,0,85.97671103,1120,-0.333228927,0.187500944,17,0
47267,4346,1,1,12.56598401,1107,1.274154234,0.226488705,17,0
47268,3108,1,1,10.40858293,1109,1.013569659,0.161268134,16,0
47269,4327,1,1,12.93800592,1111,1.280542026,0.203120561,17,0
47270,4347,1,1,6.062453985,1107,1.276364677,0.226306395,17,0
47271,4840,1,1,11.56978703,1125,0.803888966,0.128228833,20,0
47272,4499,1,1,47.40008807,1124,1.107021983,0.172695622,17,0
47273,3109,1,1,45.08830905,1110,1.295618284,0.2131231,22,0
47274,4433,1,1,29.19740891,1117,0.976194976,0.153142721,17,0
47275,4467,1,1,26.32578993,1121,0.37965766,0.143067295,17,0
47276,3106,1,1,14.00958991,1125,0.807433412,0.128457058,16,0
47277,3010,1,1,8.910409927,1121,0.379648275,0.143066696,17,0
47278,4313,3,0,72.46297908,1119,-0.559711165,0.342717301,17,0
47279,4457,1,1,33.24915791,1123,-0.316892415,0.14746522,17,0
47280,4328,1,1,22.38955402,1111,1.282386406,0.202916239,17,0
47281,4329,1,1,4.013271093,1111,1.284066738,0.202730329,17,0
47282,4811,1,1,14.82641792,1125,0.810261308,0.128275409,20,0
47283,4348,1,1,28.6827991,1107,1.299676921,0.227146379,17,0
47284,3110,1,1,8.414607048,1111,1.284145924,0.202721159,22,0
47285,4500,1,1,26.6838491,1124,1.110807954,0.172351983,17,0
47286,4501,1,1,7.494184017,1124,1.112604508,0.172176276,17,0
47287,4499,1,1,51.17683601,1118,1.025815615,0.168292897,17,0
47288,3107,3,0,17.5174489,1107,1.260281956,0.217225642,16,0
47289,4502,1,1,9.595566988,1124,1.114788529,0.171967459,17,0
47290,3108,1,1,4.464119911,1107,1.26775165,0.218315173,16,0
47291,4503,1,1,7.781342983,1124,1.116778302,0.17177705,17,0
47292,4397,1,1,59.6354959,1109,1.016685437,0.161001095,17,0
47293,4547,1,1,51.47414207,1110,1.298055117,0.212856842,17,0
47294,4812,1,1,32.72386289,1125,0.814597871,0.128026338,20,0
47295,4500,1,1,17.66057396,1118,1.030254919,0.167908914,17,0
47296,4339,3,0,71.37440491,1127,0.277500046,0.135145096,17,0
47297,4458,1,1,48.75883007,1123,-0.297057622,0.143260027,17,0
47298,4394,1,1,89.59479594,1108,0.284163985,0.128705155,17,0
47299,4406,1,1,80.87742305,1120,-0.295672616,0.177061862,17,0
47300,4340,1,1,10.95022392,1127,0.288292063,0.133796958,17,0
47301,4398,1,1,20.94884109,1109,1.020946759,0.160660428,17,0
47302,4451,1,1,60.59496903,1121,0.391798067,0.142086553,17,0
47303,4341,3,0,5.405822992,1127,0.250336936,0.13176431,17,0
47304,4813,1,1,20.29496002,1125,0.823344933,0.127764043,20,0
47305,4814,1,1,8.342318058,1125,0.826435182,0.12757966,20,0
47306,3111,2,0,57.21133089,1111,1.253517968,0.196465446,22,0
47307,4400,1,1,20.4254849,1109,1.023442874,0.160444548,17,0
47308,4548,1,1,39.77997208,1110,1.301449968,0.212499531,17,0
47309,4460,3,0,31.444134,1123,-0.316488181,0.145302834,17,0
47310,4434,2,0,94.16254592,1117,0.91520801,0.143501861,17,0
47311,4401,1,1,8.311613083,1109,1.025716881,0.160247345,17,0
47312,4815,1,1,16.0931251,1125,0.834534961,0.127323061,20,0
47313,4407,4,0,32.18713689,1120,-0.329348419,0.181342549,17,0
47314,4314,4,0,88.62229609,1119,-0.586803764,0.35092556,17,0
47315,4502,1,1,46.08049798,1118,1.032887231,0.167672435,17,0
47316,4549,1,1,12.45479703,1110,1.303035821,0.212325124,17,0
47317,4503,1,1,3.311667919,1118,1.035284306,0.167456811,17,0
47318,4395,1,1,38.08627605,1108,0.293728759,0.127744118,17,0
47319,4319,1,1,64.9657619,1107,1.270547431,0.218083332,17,0
47320,4316,1,1,14.89971304,1119,-0.513430353,0.312122282,17,0
47321,4452,1,1,45.59713697,1121,0.406246148,0.141157655,17,0
47322,4461,4,0,25.65953803,1123,-0.336870021,0.147602166,17,0
47323,4402,1,1,21.16052794,1109,1.042338246,0.160591899,17,0
47324,4550,1,1,17.26914811,1110,1.30497217,0.212115551,17,0
47325,4317,1,1,7.234224081,1119,-0.444992287,0.278346738,17,0
47326,4453,1,1,6.474747896,1121,0.414619595,0.14039221,17,0
47327,3113,2,0,73.5011971,1124,1.095121001,0.168151233,22,0
47328,3011,1,1,49.17696691,1127,0.250337987,0.131764321,17,0
47329,4504,1,1,18.18169188,1118,1.053057864,0.167850866,17,0
47330,4436,1,1,30.61830497,1117,0.917921124,0.143333997,17,0
47331,4551,1,1,9.952824116,1110,1.306735379,0.211924981,17,0
47332,3107,4,0,10.28664804,1118,1.032584714,0.164529739,16,0
47333,3114,1,1,13.41216803,1124,1.100022567,0.168579502,22,0
47334,4437,1,1,10.28805995,1117,0.920396285,0.143179794,17,0
47335,4403,1,1,53.26623893,1111,1.255799205,0.196224548,17,0
47336,4454,1,1,14.86209607,1121,0.424044848,0.139604805,17,0
47337,3107,1,1,38.05523992,1125,0.837958034,0.127556796,16,0
47338,4811,1,1,16.67878008,1127,0.260851468,0.130453683,20,0
47339,3110,1,1,11.63421702,1110,1.306818309,0.211915603,22,0
47340,4404,1,1,4.919430971,1111,1.258974895,0.19590238,17,0
47341,4462,1,1,24.24060893,1123,-0.330029123,0.146288548,17,0
47342,4320,1,1,37.32035398,1107,1.274435406,0.217776867,17,0
47343,4455,1,1,10.02095795,1121,0.432645395,0.1388851,17,0
47344,3106,4,0,5.493596077,1123,-0.339752558,0.147866168,16,0
47345,3011,4,0,49.56760597,1120,-0.32934617,0.181342068,17,0
47346,4355,1,1,19.64573598,1124,1.10266416,0.168337786,17,0
47347,3107,4,0,9.201577902,1123,-0.349735214,0.149532395,16,0
47348,4406,1,1,16.14107895,1111,1.260803787,0.195709733,17,0
47349,4831,1,1,20.55355406,1125,0.840514878,0.127401231,20,0
47350,3108,1,1,5.124860048,1123,-0.341916585,0.147834239,16,0
47351,3101,4,0,54.39393902,1108,0.29375574,0.127745076,16,0
47352,4407,1,1,4.545500994,1111,1.262470421,0.19553432,17,0
47353,3011,1,1,15.48840809,1121,0.432629791,0.138883926,17,0
47354,4438,1,1,29.07178712,1117,0.935424213,0.143802866,17,0
47355,4322,1,1,20.40875793,1107,1.276669146,0.217591502,17,0
47356,3108,1,1,7.622977972,1117,0.93950504,0.144153116,16,0
